@relation output

@attribute ID numeric
@attribute fx_acidity numeric
@attribute vol_acidity numeric
@attribute citric_acid numeric
@attribute resid_sugar numeric
@attribute chlorides numeric
@attribute free_sulf_d numeric
@attribute tot_sulf_d numeric
@attribute density numeric
@attribute pH numeric
@attribute sulph numeric
@attribute alcohol numeric
@attribute quality numeric
@attribute class {Low,High}

@data
449,0.72869,0.598194,0.332829,0.373204,0.552486,0.190243,0.240517,0.9967,0.884222,0.470588,0.812749,6,High
450,1.008304,0.440181,1.043873,0.522486,0.524862,0.462019,0.311782,0.9994,0.85659,0.512605,0.860558,6,High
451,1.008304,0.440181,1.043873,0.522486,0.524862,0.462019,0.311782,0.9994,0.85659,0.512605,0.860558,6,High
452,0.711744,0.417607,0.801815,0.335884,2.281768,0.244598,0.231609,0.9979,0.845537,0.890756,0.7251,6,High
453,0.576174,0.632054,0.045386,0.317223,0.464088,0.489197,0.311782,0.9968,0.950539,0.529412,0.796813,6,High
454,0.881207,0.37246,0.953101,0.522486,0.464088,0.135888,0.195977,0.9998,0.900801,0.621849,0.89243,7,High
455,0.59312,0.259594,0.605144,0.298563,0.348066,0.57073,0.596839,0.9952,0.967118,0.529412,0.884462,5,Low
456,0.957465,0.699774,1.013616,0.97033,0.475138,0.163066,0.169253,0.9988,0.889749,0.579832,1.067729,8,High
457,0.754109,0.665914,0.590015,0.429185,0.524862,0.135888,0.195977,0.9986,0.931196,0.487395,0.820717,5,Low
458,0.779529,0.711061,0.3177,0.503825,0.535912,0.788151,0.579023,0.9988,0.906328,0.487395,0.76494,5,Low
459,0.881207,0.37246,0.953101,0.522486,0.464088,0.135888,0.195977,0.9998,0.900801,0.621849,0.89243,7,High
460,0.982884,0.654628,0.998487,0.410524,0.40884,0.271776,0.418678,1.0008,0.898038,0.478992,0.717131,3,Low
461,0.779529,0.485327,0.786687,0.429185,0.458564,0.380486,0.204885,0.9976,0.92567,0.512605,0.900398,6,High
462,0.703271,0.694131,0.332829,0.485165,0.480663,0.163066,0.169253,0.9982,0.900801,0.512605,0.741036,5,Low
463,0.932045,0.293454,1.028744,0.475835,0.469613,0.271776,0.222701,0.997,0.878696,0.512605,0.940239,5,Low
464,0.686324,0.744921,1.059002,0.410524,0.541436,0.67944,1.149139,0.9972,0.851064,0.445378,0.717131,5,Low
465,0.974411,0.35553,0.816944,0.391864,0.464088,0.135888,0.133621,0.9987,0.823432,0.588235,0.733068,6,High
466,0.847314,0.327314,0.605144,0.541146,0.541436,0.271776,0.231609,1.0006,0.961592,0.764706,0.772908,5,Low
467,0.872733,0.564334,0.635401,0.373204,0.381215,0.57073,0.454311,0.9982,0.873169,0.605042,0.916335,6,High
468,0.745636,0.519187,0.680787,0.485165,0.359116,0.190243,0.160345,0.9947,0.91738,0.663866,1.115538,6,High
469,0.965938,0.406321,1.043873,0.391864,0.497238,0.163066,0.187069,1,0.875933,0.521008,0.733068,6,High
470,0.737163,0.925508,0.030257,0.223922,0.38674,0.978394,0.427586,0.9952,0.884222,0.487395,0.780876,5,Low
471,1.101508,0.361174,0.983359,0.485165,0.513812,0.407664,0.418678,0.9996,0.842774,0.512605,0.844622,5,Low
472,0.813421,0.609481,0.635401,0.447845,0.447514,0.67944,0.463219,0.997,0.884222,0.596639,0.908367,6,High
473,1.059143,0.417607,0.832073,0.485165,0.458564,0.67944,0.605747,0.9995,0.870406,0.689076,0.828685,6,High
474,0.838841,0.395034,0.832073,0.391864,0.342541,0.135888,0.124713,0.9971,0.900801,0.663866,0.844622,5,Low
475,0.88968,0.316027,0.771558,0.317223,0.441989,0.271776,0.213793,0.9982,0.884222,0.747899,0.749004,6,High
476,0.813421,0.767494,0.363086,0.410524,0.480663,0.135888,0.249425,0.9988,0.867643,0.504202,0.812749,5,Low
477,0.788002,0.30474,0.620272,0.373204,0.502762,0.163066,0.142529,0.998,0.906328,0.588235,0.772908,5,Low
478,0.881207,0.27088,0.741301,0.335884,0.414365,0.163066,0.178161,0.9977,0.878696,0.890756,0.876494,6,High
479,0.813421,0.767494,0.363086,0.410524,0.480663,0.135888,0.249425,0.9988,0.867643,0.504202,0.812749,5,Low
480,0.796475,0.773138,0.166415,0.503825,0.425414,0.163066,0.27615,0.9984,0.881459,0.588235,0.804781,6,High
481,0.898153,0.316027,0.590015,2.892331,0.381215,0.163066,0.204885,1.0026,0.862117,0.554622,0.733068,5,Low
482,0.796475,0.3386,0.847201,0.522486,0.441989,0.163066,0.151437,0.9964,0.870406,0.773109,0.932271,8,High
483,0.898153,0.406321,0.892587,0.410524,0.839779,0.163066,0.160345,0.9986,0.840011,0.882353,0.749004,5,Low
484,0.898153,0.406321,0.907716,0.410524,0.839779,0.190243,0.160345,0.9986,0.840011,0.890756,0.749004,5,Low
485,0.898153,0.496614,1.028744,0.765068,0.629834,0.163066,0.213793,0.997,0.845537,0.554622,1.067729,6,High
486,0.86426,0.756208,0.590015,0.354544,0.298343,0.163066,0.151437,0.9976,0.875933,0.394958,0.796813,5,Low
487,0.86426,0.756208,0.590015,0.354544,0.298343,0.163066,0.151437,0.9976,0.875933,0.394958,0.796813,5,Low
488,0.86426,0.727991,0.544629,0.335884,0.292818,0.135888,0.124713,0.9982,0.875933,0.352941,0.796813,6,High
489,0.982884,0.361174,0.832073,0.522486,0.447514,0.951216,0.596839,1.0002,0.91738,0.773109,0.860558,7,High
490,0.788002,0.440181,0.605144,0.485165,0.403315,0.271776,0.231609,0.9984,0.922907,0.630252,0.812749,6,High
491,0.788002,0.874718,0.408472,0.522486,0.430939,0.652263,0.498851,0.9984,0.914617,0.563025,0.844622,6,High
492,0.779529,0.462754,0.75643,0.466505,0.303867,0.326131,0.222701,0.9952,0.922907,0.663866,1.059761,7,High
493,0.754109,0.451467,0.771558,0.485165,0.287293,0.353309,0.240517,0.995,0.91738,0.756303,1.067729,7,High
494,0.737163,0.778781,0.468986,0.559806,0.475138,0.625085,0.721552,1.0002,0.961592,0.621849,0.924303,6,High
495,0.550754,0.440181,0.347958,1.548796,0.281768,0.760973,0.810633,0.9952,0.950539,0.462185,0.964143,6,High
496,0.906626,0.395034,0.801815,0.485165,0.38674,0.135888,0.142529,0.9972,0.870406,0.546218,0.876494,8,High
497,0.660905,0.586907,0.378215,0.354544,0.447514,0.380486,0.338506,0.9984,0.947776,0.546218,0.717131,6,High
498,0.610066,0.383747,0.484115,0.466505,0.497238,1.168637,1.00661,0.9966,0.91738,0.663866,0.884462,5,Low
499,0.906626,0.395034,0.801815,0.485165,0.38674,0.135888,0.142529,0.9972,0.870406,0.546218,0.876494,8,High
500,0.737163,0.778781,0.468986,0.559806,0.475138,0.625085,0.721552,1.0002,0.961592,0.621849,0.924303,6,High
501,0.660905,0.586907,0.378215,0.354544,0.447514,0.380486,0.338506,0.9984,0.947776,0.546218,0.717131,6,High
502,0.881207,0.496614,1.104387,1.222243,0.40884,1.032749,0.677012,0.999,0.875933,0.714286,0.956175,7,High
503,0.881207,0.496614,1.104387,1.222243,0.40884,1.032749,0.677012,0.999,0.875933,0.714286,0.956175,7,High
504,0.88968,0.293454,0.711044,0.354544,0.430939,0.163066,0.213793,0.9976,0.878696,0.87395,0.868526,7,High
505,0.88968,0.27088,0.635401,0.335884,0.425414,0.163066,0.195977,0.9976,0.886985,0.882353,0.860558,7,High
506,0.86426,0.553047,0.953101,0.541146,0.39779,0.271776,0.231609,0.9968,0.873169,0.655462,0.996016,7,High
507,0.881207,0.27088,0.695915,0.335884,0.414365,0.163066,0.187069,0.9976,0.898038,0.857143,0.860558,7,High
508,0.948992,0.756208,0.832073,0.429185,0.464088,0.163066,0.115805,1,0.875933,0.596639,0.756972,6,High
509,0.847314,0.665914,0.468986,0.410524,0.497238,0.706618,0.552299,0.9994,0.878696,0.529412,0.812749,6,High
510,1.126928,0.327314,1.134644,0.522486,0.464088,0.625085,0.383046,0.9986,0.840011,0.571429,0.908367,7,High
511,1.050669,0.474041,0.741301,0.858369,0.403315,0.516375,0.383046,0.9978,0.834485,0.512605,0.756972,5,Low
512,0.847314,0.665914,0.468986,0.410524,0.497238,0.706618,0.552299,0.9994,0.878696,0.529412,0.812749,6,High
513,0.906626,0.451467,0.726172,0.391864,0.690608,0.407664,0.436495,0.998,0.837248,0.680672,0.772908,6,High
514,0.88968,0.575621,0.96823,0.447845,0.59116,0.163066,0.133621,0.9973,0.853827,0.554622,0.940239,7,High
515,0.88968,0.575621,0.96823,0.447845,0.59116,0.163066,0.133621,0.9973,0.853827,0.554622,0.940239,7,High
516,0.720217,0.739278,0.741301,1.138272,0.674033,0.924039,1.345116,1.001,0.914617,0.957983,0.741036,5,Low
517,1.059143,0.677201,0.741301,0.802389,0.552486,0.135888,0.124713,1.001,0.898038,0.621849,0.948207,6,High
518,0.881207,0.688488,0.741301,0.391864,1.104972,0.135888,0.142529,0.9994,0.873169,0.529412,0.669323,3,Low
519,0.923572,0.23702,0.741301,0.522486,0.486188,0.298954,0.285058,0.9972,0.889749,0.571429,0.932271,6,High
520,0.618539,0.411964,0.741301,0.466505,0.486188,1.059927,0.944253,0.9966,0.928433,0.655462,0.876494,5,Low
521,0.830368,0.282167,0.741301,0.503825,0.486188,0.407664,0.293966,0.9982,0.945012,0.756303,0.796813,6,High
522,0.643959,0.462754,0.741301,0.373204,0.486188,0.434842,0.383046,0.998,0.961592,0.537815,0.7251,5,Low
523,0.694797,0.440181,0.741301,0.429185,0.546961,1.277347,1.184771,0.9979,0.93396,0.831933,0.780876,5,Low
524,0.788002,0.451467,0.741301,0.466505,0.469613,1.032749,1.264943,0.9978,0.889749,0.462185,0.749004,5,Low
525,0.779529,0.485327,0.741301,0.447845,0.475138,0.625085,1.033334,0.9976,0.892512,0.537815,0.756972,5,Low
526,0.881207,0.722348,0.363086,0.522486,0.58011,0.788151,0.472127,0.9998,0.895275,0.563025,0.788845,5,Low
527,0.618539,0.411964,0.741301,0.466505,0.486188,1.059927,0.944253,0.9966,0.928433,0.655462,0.876494,5,Low
528,0.59312,0.428894,0.741301,0.466505,0.535912,0.896861,0.757184,0.9962,0.936723,0.647059,0.908367,6,High
529,0.694797,0.474041,0.741301,0.485165,0.464088,0.869683,0.489943,0.9988,0.922907,0.630252,0.693227,6,High
530,0.838841,0.711061,0.363086,0.447845,0.425414,0.163066,0.293966,0.9974,0.853827,0.478992,0.749004,5,Low
531,0.771056,0.248307,0.363086,0.391864,0.430939,0.027178,0.249425,0.999,0.942249,0.731092,0.820717,6,High
532,1.008304,0.428894,0.741301,0.503825,0.541436,0.326131,0.374138,1.0004,0.873169,0.512605,0.820717,5,Low
533,1.008304,0.428894,0.741301,0.503825,0.541436,0.326131,0.374138,1.0004,0.873169,0.512605,0.820717,5,Low
534,0.872733,0.30474,0.363086,0.391864,0.39779,0.407664,0.293966,0.9956,0.889749,0.554622,1.01992,6,High
535,0.847314,0.541761,0.363086,0.503825,0.563536,0.353309,0.285058,1,0.906328,0.470588,0.796813,6,High
536,0.771056,0.248307,0.363086,0.391864,0.430939,0.027178,0.249425,0.999,0.942249,0.731092,0.820717,6,High
537,0.838841,0.711061,0.363086,0.447845,0.425414,0.163066,0.293966,0.9974,0.853827,0.478992,0.749004,5,Low
538,0.686324,0.931151,0.363086,0.391864,0.464088,0.135888,0.115805,0.9972,0.931196,0.647059,0.85259,6,High
539,1.093035,0.395034,0.741301,1.082291,0.364641,0.135888,0.311782,1.0014,0.884222,0.554622,0.956175,7,High
540,0.948992,0.564334,1.119516,0.961,0.552486,0.135888,0.151437,0.9996,0.889749,0.521008,0.89243,5,Low
541,0.779529,0.665914,0.363086,0.615787,0.558011,0.543552,0.418678,0.9988,0.900801,0.563025,0.76494,5,Low
542,0.804948,0.519187,0.741301,1.175592,0.353591,0.135888,0.151437,0.9988,0.886985,0.613445,0.876494,6,High
543,0.788002,0.806998,0.363086,0.391864,0.38674,0.135888,0.178161,0.9966,0.862117,0.495798,0.788845,5,Low
544,0.948992,0.744921,0.363086,0.466505,0.469613,0.434842,0.472127,0.9993,0.845537,0.605042,0.876494,6,High
545,1.211659,0.349887,1.119516,0.335884,0.414365,0.163066,0.133621,1.0008,0.790274,0.663866,0.669323,6,High
546,0.771056,0.530474,0.741301,0.485165,0.519337,1.032749,0.944253,0.9982,0.851064,0.495798,0.7251,5,Low
547,0.635486,0.620767,0.363086,0.373204,0.430939,0.271776,0.249425,0.9983,0.953302,0.655462,0.756972,6,High
548,0.898153,0.349887,0.741301,0.466505,0.370166,0.163066,0.187069,0.9987,0.900801,0.722689,0.85259,6,High
549,1.050669,0.395034,0.741301,0.485165,0.436464,0.733795,0.614656,0.9994,0.862117,0.630252,0.828685,6,High
550,0.762583,0.598194,0.741301,0.354544,0.944751,0.163066,0.222701,0.9975,0.903565,0.512605,0.749004,6,High
551,0.576174,0.575621,0.015129,0.391864,0.40884,0.244598,0.222701,0.9958,0.920144,0.470588,0.756972,6,High
552,0.796475,0.485327,0.363086,0.522486,0.508287,0.380486,0.400862,0.998,0.881459,0.613445,0.796813,6,High
553,0.804948,0.519187,0.363086,0.503825,0.508287,0.380486,0.391954,0.998,0.862117,0.621849,0.796813,6,High
554,0.423657,1.173815,0.363086,0.298563,0.276243,0.869683,0.855173,0.9934,1.033435,0.521008,0.916335,5,Low
555,1.313337,0.727991,0.741301,0.783728,0.524862,0.271776,0.204885,1.00315,0.806853,0.621849,0.884462,5,Low
556,1.313337,0.727991,0.741301,0.783728,0.524862,0.271776,0.204885,1.00315,0.806853,0.621849,0.884462,5,Low
557,0.923572,0.598194,0.741301,0.858369,0.651934,0.271776,0.151437,1.0002,0.848301,0.470588,0.932271,6,High
558,1.32181,0.727991,0.741301,0.783728,0.524862,0.271776,0.204885,1.00315,0.806853,0.621849,0.884462,5,Low
559,0.923572,0.598194,0.741301,0.858369,0.651934,0.271776,0.151437,1.0002,0.848301,0.470588,0.932271,6,High
560,1.101508,0.530474,0.741301,0.802389,0.469613,0.163066,0.418678,1.0021,0.911854,0.571429,1.011952,6,High
561,1.076089,0.677201,0.741301,0.522486,0.414365,0.135888,0.169253,0.9994,0.867643,0.478992,0.908367,5,Low
562,0.762583,0.496614,0.741301,0.447845,0.430939,0.706618,1.077874,0.9978,0.892512,0.487395,0.733068,5,Low
563,0.762583,0.609481,0.741301,0.541146,0.519337,1.114282,0.979886,0.9982,0.851064,0.512605,0.733068,5,Low
564,0.643959,0.327314,0.741301,0.503825,0.508287,0.67944,0.534483,0.9971,0.914617,0.512605,0.804781,6,High
565,1.101508,0.530474,0.741301,0.802389,0.469613,0.163066,0.418678,1.0021,0.911854,0.571429,1.011952,6,High
566,1.076089,0.677201,0.741301,0.522486,0.414365,0.135888,0.169253,0.9994,0.867643,0.478992,0.908367,5,Low
567,0.737163,0.790068,0.363086,0.466505,1.248619,0.135888,0.133621,0.9991,0.91738,0.504202,0.717131,6,High
568,0.737163,0.790068,0.363086,0.466505,1.248619,0.135888,0.133621,0.9991,0.91738,0.504202,0.717131,6,High
569,0.830368,0.564334,0.741301,0.485165,1.381215,0.135888,0.178161,0.999,0.914617,0.663866,0.85259,6,High
570,0.525335,0.406321,0.363086,0.410524,0.524862,0.516375,0.374138,0.9946,0.98646,0.478992,0.932271,6,High
571,0.974411,0.395034,0.741301,0.615787,0.38674,0.271776,0.329598,1.0003,0.91738,0.764706,0.876494,6,High
572,0.525335,0.406321,0.363086,0.410524,0.524862,0.516375,0.374138,0.9946,0.98646,0.478992,0.932271,6,High
573,0.86426,0.27088,0.741301,0.447845,0.414365,0.271776,0.249425,0.9978,0.867643,0.512605,0.828685,5,Low
574,0.88968,0.665914,0.741301,0.391864,0.38674,0.380486,0.418678,0.9991,0.911854,0.470588,0.76494,4,Low
575,0.898153,0.383747,0.741301,0.597126,0.430939,0.543552,0.694828,0.9992,0.881459,0.588235,0.796813,6,High
576,1.042196,0.30474,0.741301,0.578466,0.436464,0.760973,0.40977,0.9993,0.884222,0.672269,0.812749,6,High
577,0.838841,0.564334,0.363086,0.429185,0.569061,0.163066,0.124713,0.9978,0.922907,0.436975,0.796813,4,Low
578,0.745636,0.496614,0.741301,0.522486,0.458564,0.489197,0.988794,0.9982,0.911854,0.504202,0.756972,5,Low
579,0.745636,0.530474,0.741301,0.541146,0.469613,0.462019,0.979886,0.9982,0.909091,0.504202,0.780876,5,Low
580,0.898153,0.349887,0.741301,0.410524,0.348066,0.489197,0.356322,0.9976,0.867643,0.428571,0.780876,6,High
581,1.042196,0.564334,0.741301,0.410524,0.491713,0.135888,0.124713,1.0002,0.881459,0.369748,0.76494,5,Low
582,1.042196,0.564334,0.741301,0.410524,0.491713,0.135888,0.124713,1.0002,0.881459,0.369748,0.76494,5,Low
583,0.991357,0.553047,0.741301,0.410524,0.458564,0.135888,0.133621,1,0.881459,0.361345,0.733068,5,Low
584,1.016777,0.316027,0.741301,0.354544,0.40884,0.271776,0.187069,0.9976,0.823432,0.554622,0.788845,7,High
585,0.999831,0.37246,0.741301,0.634447,0.513812,1.467591,0.712644,1.0002,0.911854,0.638655,0.85259,7,High
586,0.643959,0.575621,0.363086,0.447845,0.502762,0.217421,0.338506,0.998,0.958828,0.554622,0.76494,6,High
587,0.940519,0.349887,0.741301,0.503825,0.519337,0.434842,0.418678,0.9986,0.862117,0.857143,0.844622,7,High
588,0.618539,0.823928,0.363086,0.354544,0.596685,0.489197,0.908621,0.9967,0.900801,0.495798,0.741036,5,Low
589,0.423657,0.474041,0.363086,0.373204,0.331492,0.516375,0.445403,0.9917,1.027908,0.621849,1.115538,8,High
590,0.86426,0.327314,0.741301,0.485165,0.325967,0.135888,0.115805,0.9976,0.842774,0.621849,0.836653,7,High
591,0.762583,0.507901,0.741301,0.485165,0.464088,0.57073,0.668104,0.9987,0.92567,0.478992,0.772908,5,Low
592,0.559227,0.440181,0.741301,0.317223,0.38674,0.625085,1.3273,0.9922,0.862117,0.420168,0.916335,6,High
593,0.762583,0.507901,0.741301,0.485165,0.464088,0.57073,0.668104,0.9987,0.92567,0.478992,0.772908,5,Low
594,0.838841,0.553047,0.877458,0.653107,0.519337,0.244598,0.383046,1.0004,0.909091,0.487395,0.717131,5,Low
595,0.669378,0.812641,0.257186,0.485165,0.530387,0.543552,0.338506,0.9978,0.939486,0.445378,0.756972,5,Low
596,0.754109,0.671558,0.620272,1.474156,0.475138,0.815328,0.970978,0.9998,0.903565,0.478992,0.741036,5,Low
597,1.050669,0.451467,0.771558,0.373204,0.325967,0.163066,0.213793,0.9994,0.840011,0.504202,0.741036,6,High
598,1.008304,0.654628,0.877458,0.354544,0.392265,0.135888,0.160345,0.998,0.853827,0.529412,0.796813,6,High
599,0.720217,0.660271,0.272315,0.391864,0.430939,0.135888,0.267242,0.9967,0.884222,0.403361,0.780876,6,High
600,1.076089,0.665914,0.680787,0.429185,0.453039,0.298954,0.195977,1,0.828958,0.588235,0.741036,6,High
601,0.694797,1.032731,0.408472,0.391864,0.486188,0.190243,0.204885,0.9962,0.900801,0.394958,0.796813,4,Low
602,1.118454,0.519187,0.786687,0.410524,0.392265,0.326131,0.311782,1.0006,0.85659,0.470588,0.717131,6,High
603,0.652432,0.942438,0,0.485165,0.447514,0.163066,0.124713,0.9975,0.911854,0.436975,0.741036,5,Low
604,1.118454,0.519187,0.786687,0.410524,0.392265,0.326131,0.311782,1.0006,0.85659,0.470588,0.717131,6,High
605,0.703271,0.654628,0.196672,0.541146,0.530387,0.380486,0.561207,0.9984,0.875933,0.521008,0.7251,6,High
606,0.703271,0.677201,0.196672,0.485165,0.469613,0.163066,0.213793,0.9984,0.914617,0.495798,0.733068,6,High
607,0.796475,0.462754,0.726172,0.858369,0.39779,0.271776,0.178161,0.9973,0.922907,0.663866,0.972112,7,High
608,0.745636,0.541761,0.620272,0.615787,0.508287,0.706618,0.463219,0.9982,0.914617,0.445378,0.836653,6,High
609,0.855787,0.733634,0.559758,0.95167,0.607735,0.298954,0.579023,1.0026,0.91738,0.537815,0.828685,6,High
610,0.533808,0.406321,0.287443,0.597126,0.414365,0.407664,0.347414,0.9956,0.983697,0.436975,1.011952,6,High
611,0.745636,0.27088,0.816944,0.466505,0.458564,0.67944,0.507759,0.9983,0.936723,0.453782,0.733068,5,Low
612,1.118454,0.428894,0.832073,0.503825,0.447514,0.135888,0.142529,1.0006,0.823432,0.453782,0.749004,5,Low
613,0.635486,0.722348,0,0.447845,0.425414,0.489197,0.258333,0.9965,0.91738,0.504202,0.796813,6,High
614,0.694797,0.440181,0.574887,0.279903,0.320442,0.271776,0.258333,0.9962,0.900801,0.621849,0.780876,5,Low
615,0.779529,0.852144,0.272315,0.410524,0.81768,0.271776,0.917529,0.9969,0.793037,1.142857,0.812749,6,High
616,0.813421,0.677201,0.75643,0.429185,0.436464,0.760973,0.632472,0.9997,0.967118,0.478992,0.772908,5,Low
617,0.813421,0.677201,0.75643,0.429185,0.436464,0.760973,0.632472,0.9997,0.967118,0.478992,0.772908,5,Low
618,0.974411,0.349887,0.771558,0.410524,0.436464,0.380486,0.249425,0.9982,0.837248,0.781513,0.780876,6,High
619,0.965938,0.519187,0.75643,0.503825,0.674033,0.10871,0.151437,1.0006,0.86488,0.588235,0.812749,5,Low
620,0.957465,0.417607,0.620272,0.429185,0.486188,0.163066,0.142529,0.9988,0.853827,0.672269,0.741036,5,Low
621,0.703271,0.609481,0.363086,0.634447,0.41989,0.434842,0.997702,0.9976,0.903565,0.512605,0.749004,5,Low
622,0.694797,0.632054,0.347958,0.634447,0.430939,0.380486,0.926437,0.9976,0.906328,0.521008,0.749004,5,Low
623,0.847314,0.654628,0.332829,0.354544,0.441989,0.244598,0.285058,0.9974,0.86488,0.462185,0.756972,5,Low
624,0.669378,0.575621,0.378215,0.541146,0.425414,0.57073,0.400862,0.9974,0.964355,0.806723,0.964143,6,High
625,0.576174,0.778781,0,1.044971,0.685083,0.57073,0.516667,0.9997,0.956065,0.605042,0.812749,5,Low
626,0.576174,0.778781,0,1.044971,0.685083,0.57073,0.516667,0.9997,0.956065,0.605042,0.812749,5,Low
627,0.745636,0.677201,0.438729,0.410524,0.541436,0.135888,0.133621,0.9988,0.928433,0.411765,0.7251,5,Low
628,0.745636,0.677201,0.438729,0.410524,0.541436,0.135888,0.133621,0.9988,0.928433,0.411765,0.7251,5,Low
629,0.737163,0.609481,0.393343,0.466505,0.535912,0.190243,0.27615,0.9976,0.903565,0.504202,0.741036,6,High
630,0.643959,0.773138,0.347958,0.429185,0.61326,0.543552,0.748276,0.9964,0.886985,0.512605,0.741036,5,Low
631,0.737163,0.609481,0.393343,0.466505,0.535912,0.190243,0.27615,0.9976,0.903565,0.504202,0.741036,6,High
632,0.881207,0.316027,0.816944,0.503825,0.58011,0.135888,0.169253,0.9988,0.898038,0.529412,0.756972,5,Low
633,0.643959,0.462754,0.2118,0.559806,0.480663,0.57073,0.383046,0.9964,0.91738,0.478992,0.836653,6,High
634,0.855787,1.055305,0.332829,0.634447,0.58011,0.298954,0.766092,1.001,0.947776,0.537815,0.900398,4,Low
635,0.669378,0.395034,0.3177,0.354544,0.403315,1.25017,0.908621,0.9964,0.903565,0.487395,0.756972,5,Low
636,0.737163,0.948081,0,0.261243,0.359116,0.652263,0.293966,0.9954,0.903565,0.462185,0.772908,5,Low
637,0.813421,0.993228,0.423601,0.447845,0.475138,0.815328,1.309484,0.9979,0.895275,0.445378,0.749004,5,Low
638,0.804948,0.998871,0.408472,0.429185,0.464088,0.842506,1.291667,0.9978,0.895275,0.445378,0.749004,5,Low
639,0.652432,1.032731,0.181543,0.410524,0.790055,0.190243,0.204885,0.9964,0.92567,0.546218,0.812749,7,High
640,0.754109,0.327314,0.529501,0.354544,0.370166,0.67944,0.507759,0.997,0.878696,1.142857,0.820717,6,High
641,0.838841,0.609481,0.680787,0.429185,0.392265,0.434842,0.356322,0.9991,0.936723,0.521008,0.749004,5,Low
642,0.804948,0.665914,0.665658,0.429185,0.392265,0.57073,0.605747,0.9992,0.956065,0.529412,0.756972,5,Low
643,0.838841,0.609481,0.680787,0.429185,0.392265,0.434842,0.356322,0.9991,0.936723,0.521008,0.749004,5,Low
644,0.804948,0.665914,0.665658,0.429185,0.392265,0.57073,0.605747,0.9992,0.956065,0.529412,0.756972,5,Low
645,0.838841,0.609481,0.680787,0.429185,0.392265,0.434842,0.356322,0.9991,0.936723,0.521008,0.749004,5,Low
646,0.660905,0.722348,0.151286,1.119612,0.635359,0.135888,0.097989,0.9984,0.931196,0.579832,0.804781,7,High
647,0.618539,0.756208,0.075643,0.671767,0.59116,0.163066,0.178161,0.9972,0.939486,0.529412,0.804781,5,Low
648,0.703271,0.953725,0.015129,0.410524,0.38674,0.135888,0.124713,0.9967,0.91738,0.487395,0.876494,4,Low
649,0.737163,0.541761,0.453858,0.522486,0.364641,0.271776,0.249425,0.9964,0.920144,0.563025,0.89243,7,High
650,0.5677,0.474041,0.408472,1.604777,0.375691,0.652263,1.318392,0.9948,0.873169,0.478992,0.900398,6,High
651,0.906626,0.485327,0.590015,0.410524,0.585635,0.217421,0.285058,0.9986,0.798563,0.420168,0.76494,5,Low
652,0.830368,0.993228,0.378215,0.466505,0.574586,0.951216,1.380748,1.001,0.942249,0.563025,0.89243,5,Low
653,1.347229,0.406321,0.983359,1.399515,0.530387,0.597907,0.632472,0.9976,0.823432,0.705882,1.187251,5,Low
654,0.796475,0.37246,0.892587,0.522486,0.436464,0.244598,0.267242,0.9976,0.862117,0.453782,0.956175,6,High
655,0.72869,0.530474,0.711044,0.447845,0.40884,0.190243,0.258333,0.9979,0.851064,0.386555,0.756972,5,Low
656,0.821895,0.620767,0.257186,0.541146,0.480663,0.543552,0.472127,1.0004,0.867643,0.512605,0.749004,5,Low
657,0.906626,0.485327,0.590015,0.410524,0.585635,0.217421,0.285058,0.9986,0.798563,0.420168,0.76494,5,Low
658,1.016777,0.564334,0.892587,0.261243,0.403315,0.625085,0.374138,0.998,0.806853,0.571429,0.836653,7,High
659,0.610066,0.586907,0.1059,0.261243,0.40884,0.135888,0.178161,0.9973,0.91738,0.680672,0.76494,6,High
660,0.601593,0.948081,0.030257,0.821049,0.530387,0.135888,0.115805,0.997,0.942249,0.478992,0.876494,4,Low
661,0.610066,0.586907,0.1059,0.261243,0.40884,0.135888,0.178161,0.9973,0.91738,0.680672,0.76494,6,High
662,0.635486,0.474041,0.468986,0.298563,0.441989,0.407664,0.374138,0.9978,0.914617,0.537815,0.717131,5,Low
663,0.610066,0.643341,0.090772,0.298563,0.41989,0.244598,0.240517,0.9972,0.928433,0.588235,0.76494,6,High
664,0.855787,0.316027,0.695915,0.335884,0.276243,0.135888,0.115805,0.9974,0.840011,0.663866,0.812749,6,High
665,1.02525,0.451467,0.786687,0.373204,0.508287,0.407664,0.481035,1,0.837248,0.554622,0.812749,5,Low
666,0.796475,0.665914,0.2118,0.373204,0.464088,0.67944,0.427586,0.9981,0.867643,0.470588,0.772908,5,Low
667,0.703271,0.553047,0.544629,0.335884,1.226519,0.163066,0.142529,0.998,0.878696,0.504202,0.756972,6,High
668,0.957465,0.383747,0.680787,0.373204,0.453039,0.163066,0.133621,0.9988,0.812379,0.554622,0.733068,6,High
669,0.847314,0.823928,0.65053,0.429185,0.325967,0.407664,0.27615,0.9966,0.870406,0.478992,0.876494,5,Low
670,0.957465,0.383747,0.680787,0.373204,0.453039,0.163066,0.133621,0.9988,0.812379,0.554622,0.733068,6,High
671,0.584647,0.451467,0.363086,0.466505,0.458564,0.815328,0.400862,0.9959,0.900801,0.487395,0.796813,5,Low
672,0.694797,0.823928,0.3177,0.317223,0.40884,0.135888,0.115805,0.9968,0.884222,0.436975,0.756972,5,Low
673,0.830368,1.399549,0.514372,0.373204,0.436464,0.869683,1.345116,0.998,0.870406,0.445378,0.756972,5,Low
